原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,抓住,1.0,,,
,技术,1.0,,,
,战略,1.0,,,
,我们,1.0,,,
,开展,1.0,,,
,建设,1.0,,,
,希望,1.0,,,
,宜居,1.0,,,
,契机,1.0,,,
,塑造,1.0,,,
,各自,1.0,,,
,取向,1.0,,,
,发展,1.0,,,
,升级,1.0,,,
,医药,1.0,,,
,医疗器械,1.0,,,
,医疗,1.0,,,
,动力,1.0,,,
,加快,1.0,,,
,加强,1.0,,,
,制造,1.0,,,
,共同,1.0,,,
,公路,1.0,,,
,信息技术,1.0,,,
,体育,1.0,,,
,以及,1.0,,,
,交流,1.0,,,
,中美,1.0,,,
,中心,1.0,,,
,,,,,
当前，中国正在积极实施2011年至2015年国民经济和社会发展第十二个五年规划纲要。在此期间，中国将构建扩大内需的长效机制，不断扩大国内市场总体规模。中国将加快科技进步和创新，强化知识产权保护，加快应用高新技术改造提升传统产业，大力培育战略性新兴产业。,中国,3.0,2011,2011,创新
,加快,2.0,2015,2015,发展
,高新技术,1.0,加快,加快,加快
,长效机制,1.0,第十二个,第十二个,中国
,规模,1.0,科技进步,科技进步,社会
,规划,1.0,传统产业,传统产业,提升
,纲要,1.0,中国,中国,应用
,第十二个,1.0,长效机制,长效机制,积极
,积极,1.0,纲要,纲要,构建
,科技进步,1.0,知识产权,知识产权,培育
,社会,1.0,不断扩大,不断扩大,实施
,知识产权,1.0,高新技术,高新技术,市场
,正在,1.0,在此期间,在此期间,强化
,构建,1.0,战略性,战略性,当前
,新兴产业,1.0,新兴产业,新兴产业,大力
,改造,1.0,,,
,提升,1.0,,,
,扩大内需,1.0,,,
,战略性,1.0,,,
,总体,1.0,,,
,当前,1.0,,,
,强化,1.0,,,
,应用,1.0,,,
,市场,1.0,,,
,实施,1.0,,,
,大力,1.0,,,
,培育,1.0,,,
,在此期间,1.0,,,
,国民经济,1.0,,,
,国内,1.0,,,
,发展,1.0,,,
,创新,1.0,,,
,保护,1.0,,,
,传统产业,1.0,,,
,五年,1.0,,,
,不断扩大,1.0,,,
,2015,1.0,,,
,2011,1.0,,,
,,,,,
爱尔兰在软件开发、信息通信、生物制药等高新技术产业方面具有很强的产业集群优势和成果转化能力。中国正在大力推进产业结构调整、推动技术创新，优先发展包括新一代信息技术和生物技术在内的高新技术产业，加快建设创新型国家。高新技术与新兴产业合作可以成为中爱经贸合作的重点。两国企业家应该抓住机遇，在拓展高新技术和新兴产业合作中增创互利合作新优势。,高新技术,4.0,高新技术,高新技术,技术
,产业,4.0,产业,产业,建设
,合作,3.0,合作,合作,国家
,新兴产业,2.0,新兴产业,新兴产业,推动
,优势,2.0,增创,增创,加快
,集群,1.0,中爱,中爱,产业
,重点,1.0,优势,优势,合作
,通信,1.0,软件开发,软件开发,中国
,软件开发,1.0,抓住机遇,抓住机遇,推进
,转化,1.0,经贸合作,经贸合作,优势
,能力,1.0,优先发展,优先发展,能力
,结构调整,1.0,互利,互利,成为
,经贸合作,1.0,生物制药,生物制药,成果
,生物制药,1.0,技术创新,技术创新,具有
,生物,1.0,创新型,创新型,方面
,爱尔兰,1.0,,,
,正在,1.0,,,
,方面,1.0,,,
,新一代,1.0,,,
,推进,1.0,,,
,推动,1.0,,,
,拓展,1.0,,,
,抓住机遇,1.0,,,
,技术创新,1.0,,,
,技术,1.0,,,
,成果,1.0,,,
,成为,1.0,,,
,很强,1.0,,,
,建设,1.0,,,
,应该,1.0,,,
,大力,1.0,,,
,增创,1.0,,,
,在内,1.0,,,
,国家,1.0,,,
,可以,1.0,,,
,包括,1.0,,,
,加快,1.0,,,
,创新型,1.0,,,
,具有,1.0,,,
,信息技术,1.0,,,
,信息,1.0,,,
,优先发展,1.0,,,
,企业家,1.0,,,
,互利,1.0,,,
,中爱,1.0,,,
,中国,1.0,,,
,,,,,
天文学是人类认识宇宙的科学，是推动自然科学发展和高新技术发展、促进人类社会进步的最重要、最活跃的前沿学科之一，对其他门类的自然科学和技术进步有着巨大推动作用。浩瀚无垠的宇宙空间，让生活在地球上的人类充满好奇、为之神往；博大精深的天文科学，以其独特魅力吸引着世世代代有识之士为之孜孜钻研、不懈探寻。天文学作为一门研究天体和其他宇宙物质的位置、分布、运动、形态、结构、化学组成、物理性质及其起源和演化的学科，在人类认识世界、改造世界的活动中始终占有重要位置。我们看到，天文观测的每一次重大发现，都不断深化着人类对宇宙奥秘的认识；天文科学的每一项重大成就，都极大丰富了人类知识宝库；天文学与其他学科交叉融合实现的每一次重大突破，都对基础科学乃至人类文明进步带来现实的和长远的深刻影响。,人类,6.0,人类,人类,发展
,进步,3.0,天文学,天文学,技术
,认识,3.0,天文,天文,推动
,科学,3.0,宇宙,宇宙,我们
,宇宙,3.0,学科,学科,科学
,学科,3.0,进步,进步,世界
,天文学,3.0,认识,认识,研究
,天文,3.0,科学,科学,重要
,其他,3.0,自然科学,自然科学,实现
,重要,2.0,其他,其他,社会
,自然科学,2.0,浩瀚无垠,浩瀚无垠,重大
,推动,2.0,极大丰富,极大丰富,人类
,发展,2.0,孜孜,孜孜,促进
,位置,2.0,位置,位置,作用
,世界,2.0,推动,推动,融合
,一次,2.0,,,
,魅力,1.0,,,
,高新技术,1.0,,,
,门类,1.0,,,
,长远,1.0,,,
,钻研,1.0,,,
,重大突破,1.0,,,
,重大成就,1.0,,,
,重大,1.0,,,
,运动,1.0,,,
,起源,1.0,,,
,观测,1.0,,,
,融合,1.0,,,
,结构,1.0,,,
,组成,1.0,,,
,神往,1.0,,,
,社会,1.0,,,
,研究,1.0,,,
,知识,1.0,,,
,看到,1.0,,,
,生活,1.0,,,
,现实,1.0,,,
,独特,1.0,,,
,物质,1.0,,,
,物理性质,1.0,,,
,演化,1.0,,,
,深化,1.0,,,
,深刻影响,1.0,,,
,浩瀚无垠,1.0,,,
,活跃,1.0,,,
,活动,1.0,,,
,每一项,1.0,,,
,极大丰富,1.0,,,
,有识之士,1.0,,,
,有着,1.0,,,
,改造,1.0,,,
,探寻,1.0,,,
,技术,1.0,,,
,我们,1.0,,,
,形态,1.0,,,
,带来,1.0,,,
,巨大,1.0,,,
,实现,1.0,,,
,宝库,1.0,,,
,宇宙空间,1.0,,,
,孜孜,1.0,,,
,始终,1.0,,,
,好奇,1.0,,,
,奥秘,1.0,,,
,天体,1.0,,,
,基础科学,1.0,,,
,地球,1.0,,,
,吸引,1.0,,,
,发现,1.0,,,
,及其,1.0,,,
,占有,1.0,,,
,博大精深,1.0,,,
,化学,1.0,,,
,前沿,1.0,,,
,分布,1.0,,,
,充满,1.0,,,
,促进,1.0,,,
,作用,1.0,,,
,作为,1.0,,,
,人类文明,1.0,,,
,交叉,1.0,,,
,之一,1.0,,,
,乃至,1.0,,,
,世世代代,1.0,,,
,不断,1.0,,,
,不懈,1.0,,,
,一门,1.0,,,
,,,,,
中国作为世界文明古国之一，对于天文学的发展作出了重要贡献。我们的祖先很早就在日出而作、日落而息的劳作中，开始观察和探究宇宙的奥秘。早在2300多年前，中国伟大的诗人屈原就发出了“遂古之初，谁传道之？上下未形，何由考之？”的著名“天问”。公元前十三世纪甚至更早，中华民族的先人就建立了天文台，中国至今仍保存着世界上历时最长、最完整的天象记录。90多年前，中国现代天文学开始起步，1922年中国天文学会成立，1928年中国第一个现代天文研究所诞生，1934年中国紫金山天文台建成。中华人民共和国成立以来、特别是改革开放以来，中国科学院建成了完整的现代化天文台站运行体系，继建成世界上光谱获取率最高的大视场光谱巡天望远镜之后，目前正在建设五百米口径射电望远镜，并在空间天文和南极天文等重要前沿研究领域取得重要进展。,中国,6.0,天文,天文,发展
,重要,3.0,建成,建成,建设
,建成,3.0,中国,中国,我们
,天文,3.0,天文台,天文台,中国
,世界,3.0,光谱,光谱,领域
,现代,2.0,望远镜,望远镜,世界
,望远镜,2.0,天文学,天文学,研究
,成立,2.0,五百米,五百米,重要
,开始,2.0,世界,世界,体系
,完整,2.0,完整,完整,取得
,天文学,2.0,日落而息,日落而息,现代化
,天文台,2.0,中国天文学会,中国天文学会,现代
,多年,2.0,重要,重要,贡献
,光谱,2.0,2300,2300,作为
,以来,2.0,古之初,古之初,建立
,领域,1.0,,,
,进展,1.0,,,
,运行,1.0,,,
,起步,1.0,,,
,贡献,1.0,,,
,诞生,1.0,,,
,诗人,1.0,,,
,记录,1.0,,,
,视场,1.0,,,
,观察,1.0,,,
,著名,1.0,,,
,获取,1.0,,,
,至今,1.0,,,
,紫金山天文台,1.0,,,
,第一个,1.0,,,
,空间,1.0,,,
,祖先,1.0,,,
,研究所,1.0,,,
,研究,1.0,,,
,目前,1.0,,,
,甚至,1.0,,,
,现代化,1.0,,,
,特别,1.0,,,
,正在,1.0,,,
,未形,1.0,,,
,最高,1.0,,,
,最长,1.0,,,
,早就,1.0,,,
,日落而息,1.0,,,
,日出而作,1.0,,,
,文明古国,1.0,,,
,改革开放,1.0,,,
,探究,1.0,,,
,我们,1.0,,,
,建设,1.0,,,
,建立,1.0,,,
,巡天,1.0,,,
,屈原,1.0,,,
,射电,1.0,,,
,对于,1.0,,,
,宇宙,1.0,,,
,奥秘,1.0,,,
,天问,1.0,,,
,天象,1.0,,,
,古之初,1.0,,,
,口径,1.0,,,
,取得,1.0,,,
,发展,1.0,,,
,发出,1.0,,,
,历时,1.0,,,
,南极,1.0,,,
,十三,1.0,,,
,劳作,1.0,,,
,前沿,1.0,,,
,公元前,1.0,,,
,先人,1.0,,,
,保存,1.0,,,
,作出,1.0,,,
,作为,1.0,,,
,何由考,1.0,,,
,体系,1.0,,,
,传道,1.0,,,
,伟大,1.0,,,
,五百米,1.0,,,
,之后,1.0,,,
,之一,1.0,,,
,中国科学院,1.0,,,
,中国天文学会,1.0,,,
,中华民族,1.0,,,
,中华人民共和国,1.0,,,
,世纪,1.0,,,
,上下,1.0,,,
,90,1.0,,,
,2300,1.0,,,
,1934,1.0,,,
,1928,1.0,,,
,1922,1.0,,,
,,,,,
天文学的发展，是全人类认识宇宙的智慧结晶。天文学的发展历程，给予我们不少宝贵而深刻的启示。,天文学,2.0,天文学,天文学,发展
,发展,2.0,智慧结晶,智慧结晶,我们
,认识,1.0,全人类,全人类,深刻
,给予,1.0,启示,启示,认识
,深刻,1.0,历程,历程,宇宙
,智慧结晶,1.0,宝贵,宝贵,天文学
,我们,1.0,宇宙,宇宙,不少
,宝贵,1.0,发展,发展,全人类
,宇宙,1.0,深刻,深刻,给予
,启示,1.0,给予,给予,宝贵
,历程,1.0,认识,认识,智慧结晶
,全人类,1.0,不少,不少,启示
,不少,1.0,我们,我们,历程
,,,,,
第一，科学技术发展是人类认识世界、改造世界的强大动力。科学技术是经济社会发展中最活跃、最具革命性的因素。人类文明每一次重大进步都与科学技术的革命性突破密切相关。现代科学技术的发展正日益深刻地改变着人类的生产方式、生活方式和生存方式，成为经济社会发展的主要驱动力。实现经济社会可持续发展和人的全面发展，最根本的是要依靠科技的持续进步和创新。,发展,6.0,科学技术,科学技术,创新
,科学技术,4.0,经济社会,经济社会,科技
,经济社会,3.0,发展,发展,发展
,革命性,2.0,革命性,革命性,世界
,进步,2.0,进步,进步,实现
,方式,2.0,人类,人类,重大
,持续,2.0,持续,持续,人类
,人类,2.0,方式,方式,突破
,世界,2.0,人类文明,人类文明,科学技术
,驱动力,1.0,驱动力,驱动力,成为
,重大,1.0,世界,世界,全面
,认识,1.0,最具,最具,现代
,第一,1.0,密切相关,密切相关,经济社会
,突破,1.0,生产方式,生产方式,持续
,科技,1.0,生存,生存,动力
,生活,1.0,,,
,生存,1.0,,,
,生产方式,1.0,,,
,现代,1.0,,,
,深刻,1.0,,,
,活跃,1.0,,,
,根本,1.0,,,
,最具,1.0,,,
,日益,1.0,,,
,改造,1.0,,,
,改变,1.0,,,
,成为,1.0,,,
,强大,1.0,,,
,密切相关,1.0,,,
,实现,1.0,,,
,因素,1.0,,,
,动力,1.0,,,
,创新,1.0,,,
,全面,1.0,,,
,依靠,1.0,,,
,人类文明,1.0,,,
,主要,1.0,,,
,一次,1.0,,,
,,,,,
第二，科学技术发展需要不懈探索和长期积累。人类对宇宙奥秘的探求同对其他领域发展规律的探索一样，是永无止境的。科学技术作为人类认识世界、改造世界的智慧结晶，是科学家们不懈探索、长期积累的创造性成果。只有心无旁骛地潜心研究，永不停息探索脚步，在巨人的肩膀上持续不懈前进，才能不断攀登世界科学高峰，推动人类进步。,探索,4.0,不懈,不懈,发展
,人类,3.0,探索,探索,推动
,世界,3.0,人类,人类,科学
,不懈,3.0,科学技术,科学技术,领域
,长期,2.0,智慧结晶,智慧结晶,世界
,积累,2.0,世界,世界,人类
,科学技术,2.0,积累,积累,不断
,发展,2.0,心无旁骛,心无旁骛,科学技术
,高峰,1.0,永无止境,永无止境,成果
,领域,1.0,潜心研究,潜心研究,科学家
,需要,1.0,长期,长期,需要
,进步,1.0,停息,停息,探索
,认识,1.0,探求,探求,持续
,规律,1.0,攀登,攀登,作为
,脚步,1.0,巨人,巨人,规律
,肩膀,1.0,,,
,第二,1.0,,,
,科学家,1.0,,,
,科学,1.0,,,
,潜心研究,1.0,,,
,永无止境,1.0,,,
,永不,1.0,,,
,智慧结晶,1.0,,,
,改造,1.0,,,
,攀登,1.0,,,
,推动,1.0,,,
,探求,1.0,,,
,持续,1.0,,,
,才能,1.0,,,
,成果,1.0,,,
,心无旁骛,1.0,,,
,巨人,1.0,,,
,宇宙,1.0,,,
,奥秘,1.0,,,
,只有,1.0,,,
,前进,1.0,,,
,创造性,1.0,,,
,其他,1.0,,,
,停息,1.0,,,
,作为,1.0,,,
,不断,1.0,,,
,一样,1.0,,,
,,,,,
第三，科学技术发展需要持续重视和加强基础研究。天文学是一门观测科学，包括天文学在内的重要基础研究，要求我们尊重科研活动的内在规律和长远价值，以战略眼光对此进行超前部署，加大投资力度和保障力度，为科学家们的前沿探求提供长期稳定的支持，使他们不断有所发现、有所发明、有所创造、有所前进，取得更多对人类有重大贡献的科学成果。,科学,2.0,天文学,天文学,发展
,研究,2.0,有所前进,有所前进,加强
,有所,2.0,有所创造,有所创造,我们
,天文学,2.0,力度,力度,科学
,基础,2.0,科研活动,科研活动,研究
,力度,2.0,科学,科学,重要
,需要,1.0,战略眼光,战略眼光,基础
,长远,1.0,有所,有所,人类
,长期,1.0,探求,探求,不断
,重视,1.0,基础,基础,科学技术
,重要,1.0,超前,超前,支持
,重大贡献,1.0,重大贡献,重大贡献,成果
,部署,1.0,前沿,前沿,科学家
,进行,1.0,研究,研究,需要
,超前,1.0,长远,长远,取得
,规律,1.0,,,
,观测,1.0,,,
,要求,1.0,,,
,第三,1.0,,,
,稳定,1.0,,,
,科研活动,1.0,,,
,科学技术,1.0,,,
,科学家,1.0,,,
,有所前进,1.0,,,
,有所创造,1.0,,,
,支持,1.0,,,
,提供,1.0,,,
,探求,1.0,,,
,持续,1.0,,,
,投资,1.0,,,
,战略眼光,1.0,,,
,我们,1.0,,,
,成果,1.0,,,
,尊重,1.0,,,
,对此,1.0,,,
,在内,1.0,,,
,取得,1.0,,,
,发现,1.0,,,
,发明,1.0,,,
,发展,1.0,,,
,包括,1.0,,,
,加强,1.0,,,
,加大,1.0,,,
,前沿,1.0,,,
,内在,1.0,,,
,保障,1.0,,,
,价值,1.0,,,
,他们,1.0,,,
,人类,1.0,,,
,不断,1.0,,,
,一门,1.0,,,
,,,,,
第四，科学技术发展需要打牢坚实的群众基础。科学技术是一项既造福社会又依赖社会的事业，科学技术发展需要广泛的公众理解和积极的社会参与。应该把科学普及放在与科技创新同等重要的位置，充分发挥教育在科学普及中的重要作用，在全社会、全人类进一步形成讲科学、爱科学、学科学、用科学的浓厚氛围和良好风尚，不断提高民众科学文化素质，不断激发人们创新创造的无穷动力和蓬勃活力。,科学,5.0,科学,科学,创新
,社会,4.0,科学普及,科学普及,科技
,科学技术,3.0,科学技术,科学技术,发展
,需要,2.0,社会,社会,科学
,重要,2.0,打牢,打牢,重要
,科学普及,2.0,创新,创新,基础
,发展,2.0,文化素质,文化素质,社会
,创新,2.0,风尚,风尚,提高
,不断,2.0,不断,不断,作用
,风尚,1.0,蓬勃,蓬勃,形成
,造福,1.0,造福,造福,不断
,进一步,1.0,全人类,全人类,科学技术
,蓬勃,1.0,需要,需要,积极
,良好,1.0,无穷,无穷,需要
,群众,1.0,同等,同等,创造
,第四,1.0,,,
,积极,1.0,,,
,科技,1.0,,,
,理解,1.0,,,
,激发,1.0,,,
,浓厚,1.0,,,
,活力,1.0,,,
,氛围,1.0,,,
,民众,1.0,,,
,无穷,1.0,,,
,文化素质,1.0,,,
,教育,1.0,,,
,放在,1.0,,,
,提高,1.0,,,
,打牢,1.0,,,
,形成,1.0,,,
,应该,1.0,,,
,广泛,1.0,,,
,基础,1.0,,,
,坚实,1.0,,,
,同等,1.0,,,
,参与,1.0,,,
,动力,1.0,,,
,创造,1.0,,,
,公众,1.0,,,
,全人类,1.0,,,
,充分发挥,1.0,,,
,依赖,1.0,,,
,作用,1.0,,,
,位置,1.0,,,
,人们,1.0,,,
,事业,1.0,,,
,一项,1.0,,,
,,,,,
第五，科学技术发展需要开展广泛务实的国际合作。科学无国界。广袤的宇宙空间，是人类的共同家园；不懈探索浩瀚宇宙，是人类的共同追求；蓬勃发展的天文科学，是人类的共同财富。当今时代，科学技术问题越来越具有全球性，除了天文学等基础研究领域的国际交流合作以外，解决人类共同面临的能源资源、生态环境、气候变化、自然灾害、粮食安全、人口健康等重大问题，也都需要开展多种形式的国际和地区科技交流合作，以共同推进人类科技创新、文明进步和可持续发展，造福于全人类。,共同,5.0,人类,人类,创新
,人类,5.0,共同,共同,科技
,合作,3.0,合作,合作,发展
,需要,2.0,科学技术,科学技术,合作
,问题,2.0,无国界,无国界,科学
,科学技术,2.0,科技交流,科技交流,领域
,科学,2.0,开展,开展,研究
,开展,2.0,科学,科学,国际
,国际,2.0,国际交流,国际交流,基础
,发展,2.0,浩瀚,浩瀚,推进
,领域,1.0,广袤,广袤,重大
,面临,1.0,粮食安全,粮食安全,人类
,除了,1.0,宇宙空间,宇宙空间,资源
,重大,1.0,造福,造福,问题
,造福,1.0,全人类,全人类,科学技术
,追求,1.0,,,
,进步,1.0,,,
,越来越,1.0,,,
,资源,1.0,,,
,财富,1.0,,,
,解决,1.0,,,
,蓬勃发展,1.0,,,
,自然灾害,1.0,,,
,能源,1.0,,,
,粮食安全,1.0,,,
,第五,1.0,,,
,科技交流,1.0,,,
,科技,1.0,,,
,研究,1.0,,,
,生态环境,1.0,,,
,浩瀚,1.0,,,
,气候变化,1.0,,,
,时代,1.0,,,
,无国界,1.0,,,
,文明,1.0,,,
,推进,1.0,,,
,探索,1.0,,,
,持续,1.0,,,
,当今,1.0,,,
,广袤,1.0,,,
,广泛,1.0,,,
,家园,1.0,,,
,宇宙空间,1.0,,,
,宇宙,1.0,,,
,天文学,1.0,,,
,天文,1.0,,,
,多种形式,1.0,,,
,基础,1.0,,,
,地区,1.0,,,
,国际交流,1.0,,,
,务实,1.0,,,
,创新,1.0,,,
,具有,1.0,,,
,全球性,1.0,,,
,全人类,1.0,,,
,健康,1.0,,,
,以外,1.0,,,
,人口,1.0,,,
,不懈,1.0,,,
,,,,,
当今世界是开放的世界，各国相互依存程度日益加深。改革开放30多年来，中国不但打开国门搞建设，也打开国门开展科技交流合作。特别是进入21世纪以来，世界自然科学界和工程科学界相继在中国召开了包括国际数学家大会、世界工程师大会等在内的一系列重要国际学术交流盛会。这极大开阔了中国科技界的国际视野，加深了国际科技界对中国的了解和认识，促进了中国和国际科技界的相互交流、借鉴与合作，也为中国科技界对世界科技发展作出贡献创造了有利条件。,中国,6.0,科技界,科技界,科技
